Artesian Ave & Hubbard St,member,-87.68822,41.88951,1432
Clark St & Berwyn Ave,casual,-87.66826,41.97802,1428
Glenwood Ave & Morse Ave,member,-87.66548,42.00797,1418
Seeley Ave & Roscoe St,member,-87.67965,41.94339,1414
Sedgwick St & Schiller St,member,-87.63854,41.90762,1399
Michigan Ave & 18th St,casual,-87.62455,41.85783,1390
Woodlawn Ave & 55th St,casual,-87.5965,41.79534,1389
Canal St & Monroe St,casual,-87.63948,41.8817,1385
Leavitt St & Chicago Ave,member,-87.68199,41.89549,1385
Aberdeen St & Jackson Blvd,casual,-87.65478,41.87775,1384
Ashland Ave & 13th St,member,-87.6665,41.86525,1356
Wabash Ave & Adams St,casual,-87.62572,41.87949,1351
Blue Island Ave & 18th St,member,-87.66157,41.85752,1349
Morgan St & 18th St,member,-87.65109,41.85808,1343
Lincoln Ave & Belle Plaine Ave,member,-87.68021,41.956,1342
Larrabee St & Division St,casual,-87.64334,41.90351,1340
Ashland Ave & Grand Ave,member,-87.66665,41.89108,1339
Green St & Randolph St*,casual,-87.64858,41.88359,1336
Benson Ave & Church St,member,-87.68348,42.04822,1333
Desplaines St & Jackson Blvd,casual,-87.64402,41.87816,1331
Damen Ave & Wellington Ave,member,-87.6784,41.93585,1328
Damen Ave & Grand Ave,member,-87.67688,41.89246,1326
Honore St & Division St,casual,-87.67382,41.90312,1318
LaSalle St & Adams St,member,-87.63199,41.87941,1315
Stave St & Armitage Ave,member,-87.69141,41.91769,1313
Museum of Science and Industry,casual,-87.58395,41.79174,1305
Paulina St & 18th St,member,-87.6687,41.8579,1300
Blackstone Ave & Hyde Park Blvd,member,-87.59043,41.80263,1290
Ravenswood Ave & Berteau Ave,member,-87.67357,41.95792,1281
900 W Harrison St,casual,-87.64983,41.87477,1281
LaSalle St & Jackson Blvd,casual,-87.63187,41.87813,1280
Halsted St & 18th St,member,-87.64602,41.85753,1280
Desplaines St & Randolph St,casual,-87.64439,41.88411,1278
Larrabee St & Armitage Ave,casual,-87.64376,41.91808,1277
Noble St & Milwaukee Ave,member,-87.66258,41.90069,1270
Elizabeth St & Randolph St,casual,-87.65893,41.88434,1269
Ogden Ave & Congress Pkwy,member,-87.67325,41.87501,1268
Damen Ave & Foster Ave,member,-87.67946,41.97556,1255
Ogden Ave & Race Ave,casual,-87.65881,41.89179,1253
Western Ave & Winnebago Ave,casual,-87.68703,41.91556,1244
Humboldt Blvd & Armitage Ave,member,-87.70182,41.91752,1231
Ashland Ave & Blackhawk St,casual,-87.66724,41.90706,1228
Indiana Ave & 26th St,member,-87.62254,41.84576,1228
Franklin St & Adams St (Temp),casual,-87.6355,41.87927,1226
Delano Ct & Roosevelt Rd,casual,-87.63218,41.86751,1224
Jefferson St & Monroe St,casual,-87.64274,41.88034,1222
Southport Ave & Clybourn Ave,casual,-87.66373,41.92077,1217
Aberdeen St & Monroe St,casual,-87.65556,41.88041,1213
Damen Ave & Clybourn Ave,member,-87.67783,41.93191,1213
Cannon Dr & Fullerton Ave,casual,-87.63444,41.92675,1210
Wentworth Ave & 33rd St,member,-87.63183,41.83459,1206
Wells St & Polk St,casual,-87.63366,41.87275,1193
California Ave & Cortez St,member,-87.69667,41.90041,1188
Rush St & Hubbard St,casual,-87.62621,41.89018,1185
Hampden Ct & Diversey Ave,member,-87.64262,41.93243,1185
Loomis St & Lexington St,casual,-87.66137,41.87222,1179
Sheffield Ave & Willow St,casual,-87.65285,41.91372,1173
Damen Ave & Chicago Ave,casual,-87.67714,41.89568,1170
Broadway & Argyle St,casual,-87.65984,41.97367,1164
Buckingham Fountain,casual,-87.62048,41.87663,1161
Damen Ave & Charleston St,casual,-87.67791,41.92007,1157
Lincoln Ave & Byron St,member,-87.67725,41.95234,1155
State St & Van Buren St,casual,-87.62786,41.87715,1146
Morgan St & Lake St*,casual,-87.65229,41.88551,1144
Greenview Ave & Fullerton Ave,casual,-87.66581,41.92535,1144
Rockwell St & Eastwood Ave,member,-87.69363,41.96586,1143
Fort Dearborn Dr & 31st St*,member,-87.60872,41.83865,1137
Franklin St & Monroe St,casual,-87.63555,41.88025,1136
Eckhart Park,casual,-87.66101,41.89639,1134
Halsted St & Maxwell St,casual,-87.64705,41.86489,1128
Sheridan Rd & Loyola Ave,member,-87.66124,42.00109,1128
Orleans St & Chestnut St (NEXT Apts),casual,-87.63754,41.89815,1125
Elston Ave & Cortland St,casual,-87.66676,41.91644,1125
Southport Ave & Irving Park Rd,casual,-87.66428,41.95416,1124
Clark St & Lunt Ave,member,-87.67418,42.00903,1123
Morgan Ave & 14th Pl,member,-87.6511,41.86239,1120
Winchester Ave & Elston Ave,member,-87.67648,41.92415,1115
Clark St & Bryn Mawr Ave,casual,-87.66916,41.98358,1111
Lake Park Ave & 35th St,member,-87.60881,41.83127,1107
Clark St & Ida B Wells Dr,casual,-87.63067,41.87593,1105
Wells St & Institute Pl,casual,-87.63442,41.89741,1104
State St & Pearson St,casual,-87.62878,41.89744,1100
Paulina Ave & North Ave,casual,-87.67002,41.91012,1095
Morgan St & Polk St,casual,-87.65106,41.87186,1091
Financial Pl & Ida B Wells Dr,casual,-87.6331,41.87502,1090
Leavitt St & North Ave,casual,-87.68236,41.91032,1088
Halsted St & Polk St,casual,-87.64663,41.87183,1086
Marine Dr & Ainslie St,casual,-87.65014,41.97153,1083
Halsted St & Willow St,casual,-87.64878,41.91386,1072
Leavitt St & Belmont Ave,member,-87.68324,41.93934,1072
Claremont Ave & Hirsch St,member,-87.68587,41.90777,1071
Buckingham Fountain (Temp),casual,-87.62354,41.86965,1070
Sheridan Rd & Buena Ave,casual,-87.65502,41.95848,1065
Southport Ave & Clark St,member,-87.6642,41.95709,1058
Orleans St & Hubbard St,casual,-87.63664,41.88996,1055
Dearborn St & Adams St,casual,-87.62973,41.87921,1050
Lincoln Ave & Addison St,member,-87.67333,41.94621,1048
Bissell St & Armitage Ave*,casual,-87.65219,41.91838,1043
Cornell Ave & Hyde Park Blvd,casual,-87.58696,41.80244,1040
Greenview Ave & Jarvis Ave,member,-87.66859,42.01597,1038
Ashland Ave & Grace St,casual,-87.66873,41.95065,1036
Talman Ave & Addison St,member,-87.69463,41.94664,1031
Western Ave & Walton St,casual,-87.68655,41.89842,1031
Morgan St & 31st St,member,-87.65114,41.83789,1028
Lake Park Ave & 53rd St,casual,-87.58642,41.79953,1020
Lake Park Ave & 56th St,casual,-87.5878,41.79326,1017
California Ave & North Ave,member,-87.69786,41.91037,1010
Ashland Ave & Lake St,casual,-87.66717,41.88593,1009
Greenview Ave & Diversey Pkwy,casual,-87.66597,41.93261,1005
Chicago Ave & Sheridan Rd,member,-87.67781,42.05049,1001
LaSalle St & Washington St,casual,-87.63252,41.8827,989
Drexel Ave & 60th St,member,-87.60457,41.78585,989
Harper Ave & 59th St,member,-87.58831,41.78794,988
Damen Ave & Thomas St (Augusta Blvd),casual,-87.67735,41.9013,988
Winthrop Ave & Lawrence Ave,casual,-87.65762,41.96875,983
Wood St & Hubbard St,member,-87.67143,41.88994,983
Damen Ave & Division St,casual,-87.67846,41.90326,979
Clark St & Elmdale Ave,member,-87.6697,41.99086,978
Milwaukee Ave & Rockwell St,member,-87.69266,41.92023,977
Sheridan Rd & Argyle St,casual,-87.6547,41.97328,973
Wentworth Ave & Cermak Rd,casual,-87.6319,41.85309,972
Damen Ave & Melrose Ave,member,-87.67855,41.94058,969
Green St & Washington Blvd,casual,-87.64874,41.8832,969
Benson Ave & Church St,casual,-87.68347,42.04821,959
Canal St & Taylor St,casual,-87.63948,41.87021,958
Emerald Ave & 28th St,member,-87.64539,41.84358,958
Damen Ave & Leland Ave,casual,-87.67906,41.9671,956
Sheridan Rd & Noyes St (NU),casual,-87.67745,42.05824,947
Wentworth Ave & Cermak Rd,member,-87.6319,41.85319,944
Shields Ave & 28th Pl,member,-87.63549,41.84276,941
Damen Ave & Wabansia Ave,member,-87.67728,41.91233,938
Clark St & Montrose Ave,casual,-87.66614,41.96157,937
Clark St & Schreiber Ave,member,-87.67047,41.99969,936
Western Ave & Leland Ave,casual,-87.68859,41.96624,935
Kimball Ave & Belmont Ave,member,-87.71202,41.93939,932
Wacker Dr & Washington St,casual,-87.63736,41.88318,926
Blackstone Ave & 59th St,casual,-87.59048,41.78789,925
Broadway & Ridge Ave,casual,-87.66034,41.98402,922
Western Ave & Monroe St,member,-87.68608,41.87981,918
Dearborn St & Van Buren St,casual,-87.62921,41.87628,918
Campbell Ave & North Ave,casual,-87.68956,41.91054,916
Calumet Ave & 21st St,casual,-87.61916,41.85415,913
Larrabee St & North Ave,casual,-87.64343,41.91003,911
Morgan St & 18th St,casual,-87.65108,41.85808,904
Broadway & Thorndale Ave,casual,-87.66014,41.98973,897
Broadway & Granville Ave,casual,-87.66028,41.99478,894
Sheridan Rd & Columbia Ave,member,-87.66145,42.00457,890
Wood St & Webster Ave,member,-87.67281,41.92104,890
Greenwood Ave & 47th St,member,-87.59935,41.80982,884
McCormick Place,member,-87.61892,41.85147,884
Western Ave & Roscoe St,member,-87.68734,41.94302,882
W Oakdale Ave & N Broadway,member,-87.64406,41.93559,882
Field Museum,member,-87.61791,41.86531,881
Spaulding Ave & Armitage Ave,casual,-87.71024,41.91711,877
Seeley Ave & Roscoe St,casual,-87.67973,41.94336,875
St. Louis Ave & Fullerton Ave,member,-87.71456,41.92483,875
N Green St & W Lake St,casual,-87.64841,41.88557,873
Racine Ave & 15th St,member,-87.65653,41.86125,872
Western Ave & Division St,casual,-87.68732,41.9029,872
Sheridan Rd & Lawrence Ave,casual,-87.6547,41.96947,870
Clark St & 9th St (AMLI),casual,-87.6312,41.87082,868
California Ave & Altgeld St,member,-87.69767,41.92667,863
Halsted St & Archer Ave,member,-87.64683,41.84719,858
Halsted St & 21st St,member,-87.64659,41.85379,856
Sangamon St & Washington Blvd,casual,-87.65111,41.88307,855
Clinton St & Roosevelt Rd,casual,-87.64107,41.86716,848
Fort Dearborn Dr & 31st St*,casual,-87.60864,41.83862,847
Cannon Dr & Fullerton Ave,member,-87.63444,41.92675,845
Ashland Ave & Chicago Ave,casual,-87.66774,41.89597,844
Kedzie Ave & Palmer Ct,member,-87.70725,41.92155,842
Sheridan Rd & Loyola Ave,casual,-87.66124,42.00108,837
Clarendon Ave & Leland Ave,casual,-87.65002,41.96795,837
Damen Ave & Foster Ave,casual,-87.67946,41.97563,836
Broadway & Berwyn Ave,casual,-87.65981,41.97833,836
California Ave & Division St,member,-87.6975,41.90302,835
Milwaukee Ave & Fullerton Ave,member,-87.70061,41.9247,833
Wabash Ave & Cermak Rd,member,-87.62652,41.85262,832
Halsted St & Roosevelt Rd,casual,-87.64864,41.86736,827
Leavitt St & Armitage Ave,casual,-87.6824,41.91776,819
California Ave & Francis Pl,casual,-87.69744,41.91853,815
Canal St & Harrison St,member,-87.63958,41.87425,815
Ellis Ave & 58th St,casual,-87.60129,41.78872,815
Racine Ave & Wrightwood Ave,casual,-87.65898,41.92889,811
Racine Ave & 18th St,casual,-87.65647,41.85819,808
Ada St & Washington Blvd,casual,-87.6612,41.88283,804
Lincoln Ave & Melrose St,casual,-87.66946,41.94053,801
Chicago Ave & Sheridan Rd,casual,-87.67781,42.05049,800
Wolcott (Ravenswood) Ave & Montrose Ave,casual,-87.67622,41.96144,797
Ashland Ave & Wellington Ave,casual,-87.66984,41.93611,797
Racine Ave & Randolph St,casual,-87.65687,41.88408,796
Halsted St & 35th St,member,-87.64707,41.83063,793
Wentworth Ave & Cermak Rd*,member,-87.63187,41.85319,792
Walsh Park,casual,-87.66796,41.91458,791
Richmond St & Diversey Ave,member,-87.70123,41.93192,790
Damen Ave & Sunnyside Ave,member,-87.67927,41.96323,787
California Ave & Cortez St,casual,-87.69674,41.90036,784
Wentworth Ave & 35th St,member,-87.6325,41.83078,782
Lincoln Ave & Sunnyside Ave,casual,-87.6848,41.96302,779
Albany Ave & Bloomingdale Ave,casual,-87.70514,41.91401,777
Leavitt St & Belmont Ave,casual,-87.68326,41.93934,774
Elston Ave & Wabansia Ave,member,-87.66418,41.91291,773
Damen Ave & Madison St,member,-87.67494,41.88141,769
Sedgwick St & Schiller St,casual,-87.63852,41.90762,768
Laflin St & Cullerton St,member,-87.66362,41.85488,767
May St & Taylor St,casual,-87.65559,41.86952,766
Calumet Ave & 21st St,member,-87.61916,41.8541,764
Ashland Ave & Augusta Blvd,casual,-87.66802,41.89964,762
Leavitt St & Lawrence Ave,member,-87.68402,41.96889,760
Damen Ave & Wellington Ave,casual,-87.67836,41.93583,757
Ogden Ave & Roosevelt Rd,member,-87.6846,41.86651,754
Leavitt St & Division St,casual,-87.68378,41.90298,752
Central Park Ave & Elbridge Ave,member,-87.71686,41.93535,752
Logan Blvd & Elston Ave,casual,-87.68416,41.92945,749
California Ave & Montrose Ave,member,-87.69544,41.96108,747
Fort Dearborn Dr & 31st St,member,-87.60836,41.83861,747
State St & 19th St,member,-87.62755,41.85658,746
Clinton St & 18th St,member,-87.64084,41.85793,743
N Carpenter St & W Lake St,member,-87.65309,41.88564,738
Halsted St & North Branch St,member,-87.64852,41.89938,732
Milwaukee Ave & Fullerton Ave,casual,-87.7006,41.9247,730
Campbell Ave & Montrose Ave,member,-87.69118,41.96154,727
Ellis Ave & 53rd St,casual,-87.60097,41.79935,717
Clark St & Columbia Ave,member,-87.6724,42.00445,717
W Armitage Ave & N Sheffield Ave,member,-87.65339,41.91788,715
Oakley Ave & Irving Park Rd,member,-87.68608,41.95432,711
May St & Cullerton St,member,-87.65418,41.85521,711
Ashland Ave & Belle Plaine Ave,member,-87.66883,41.95608,707
Ashland Ave & Wrightwood Ave,casual,-87.66855,41.92878,706
N Paulina St & Lincoln Ave,member,-87.67157,41.94381,706
Buckingham Fountain (Temp),member,-87.62397,41.86869,705
Fairbanks St & Superior St,casual,-87.62013,41.89576,704
Humboldt Blvd & Armitage Ave,casual,-87.70182,41.91752,699
Wilton Ave & Diversey Pkwy*,member,-87.65271,41.93242,697
Larrabee St & Oak St,casual,-87.64299,41.90023,693
Campbell Ave & Fullerton Ave,member,-87.68926,41.92475,691
Lincoln Ave & Winona St,member,-87.69259,41.97491,684
Washtenaw Ave & Lawrence Ave,member,-87.69612,41.96894,681
Museum of Science and Industry,member,-87.58395,41.79174,680
Milwaukee Ave & Rockwell St,casual,-87.69259,41.92017,677
California Ave & Fletcher St,member,-87.69798,41.93836,676
Halsted St & 18th St,casual,-87.64602,41.85752,676
Elizabeth St & Fulton St,casual,-87.65961,41.88669,674
Avondale Ave & Irving Park Rd,member,-87.73199,41.9534,671
Lincoln Ave & Roscoe St*,casual,-87.67075,41.94334,670
University Library (NU),member,-87.67341,42.05294,669
Lincoln Ave & Belle Plaine Ave,casual,-87.68026,41.95599,667
Racine Ave & Congress Pkwy,casual,-87.65703,41.87464,661
Damen Ave & Clybourn Ave,casual,-87.67782,41.93191,658
Damen Ave & Walnut (Lake) St,member,-87.67702,41.88595,656
Orleans St & Elm St,casual,-87.63771,41.90287,656
Smith Park,member,-87.6894,41.89203,652
Racine Ave & Washington Blvd,casual,-87.657,41.88307,652
Hampden Ct & Diversey Ave,casual,-87.64262,41.93243,651
Leavitt St & Chicago Ave,casual,-87.68198,41.89548,651
Troy St & Elston Ave,member,-87.70665,41.94523,649
Malcolm X College,member,-87.6739,41.87761,648
Clinton St & Tilden St,casual,-87.64076,41.87587,647
Paulina St & Howard St,member,-87.67356,42.01915,647
Hoyne Ave & Balmoral Ave,member,-87.68195,41.97988,647
Leavitt St & Addison St,member,-87.68335,41.94662,646
Throop St & Taylor St,casual,-87.65915,41.8689,642
Blue Island Ave & 18th St,casual,-87.66159,41.85749,640
Southport Ave & Clark St,casual,-87.6642,41.95709,637
Damen Ave & Cullerton St,member,-87.67567,41.85497,637
Wood St & Augusta Blvd,casual,-87.67215,41.89916,636
Wood St & Chicago Ave,casual,-87.67214,41.89563,633
Loomis St & Jackson Blvd,casual,-87.66201,41.87794,632
Noble St & Milwaukee Ave,casual,-87.6626,41.90069,629
Chicago Ave & Washington St,member,-87.67914,42.03257,628
Damen Ave & Madison St,casual,-87.67492,41.8814,624
Blackstone Ave & Hyde Park Blvd,casual,-87.59034,41.80257,616
Clark St & Lunt Ave,casual,-87.67412,42.00886,613
Clark St & Elmdale Ave,casual,-87.6697,41.99085,607
Wabash Ave & Cermak Rd,casual,-87.62652,41.85262,607
LaSalle St & Adams St,casual,-87.63197,41.8794,606
Clybourn Ave & Division St,casual,-87.64057,41.9046,603
Glenwood Ave & Morse Ave,casual,-87.66548,42.00796,602
Fort Dearborn Dr & 31st St,casual,-87.60828,41.83855,601
Ravenswood Ave & Irving Park Rd,casual,-87.67389,41.95464,601
Kedzie Ave & Leland Ave,member,-87.70807,41.96668,600
Noble St & Milwaukee Ave (Temp),member,-87.66149,41.89983,599
Ashland Ave & Grand Ave,casual,-87.66666,41.89108,592
Troy St & North Ave,member,-87.70523,41.90981,591
Wentworth Ave & Cermak Rd*,casual,-87.63187,41.85318,590
Francisco Ave & Foster Ave,member,-87.70142,41.97564,589
Damen Ave & Grand Ave,casual,-87.67691,41.89243,588
Kedzie Ave & Palmer Ct,casual,-87.70729,41.92151,581
Stave St & Armitage Ave,casual,-87.69144,41.91773,580
Artesian Ave & Hubbard St,casual,-87.68821,41.88951,579
Lincoln Ave & Addison St,casual,-87.67331,41.94618,578
Damen Ave & Melrose Ave,casual,-87.67856,41.94058,574
Woodlawn Ave & 58th St,casual,-87.59649,41.78939,573
W Oakdale Ave & N Broadway,casual,-87.64406,41.93559,566
Lincoln Ave & Waveland Ave,casual,-87.67519,41.94874,566
Racine Ave & 35th St,member,-87.6562,41.83066,566
Campbell Ave & Augusta Blvd,member,-87.68945,41.89951,565
Greenview Ave & Jarvis Ave,casual,-87.6686,42.01597,565
Central Park Ave & Bloomingdale Ave,member,-87.71677,41.91416,564
Lincoln Ave & Byron St,casual,-87.67726,41.95238,563
Avers Ave & Belmont Ave,member,-87.72357,41.93941,550
California Ave & Byron St,member,-87.69806,41.95216,550
Larrabee St & Menomonee St,casual,-87.64333,41.91468,550
Damen Ave & Wabansia Ave,casual,-87.67728,41.91233,547
MLK Jr Dr & 29th St,casual,-87.61697,41.84204,545
Chicago Ave & Washington St,casual,-87.67916,42.03257,538
Paulina St & Montrose Ave,casual,-87.67142,41.96151,537
Troy St & North Ave,casual,-87.70532,41.9098,537
Wood St & Webster Ave,casual,-87.67281,41.92104,537
Cherry Ave & Blackhawk St,member,-87.65563,41.90723,536
Wood St & Hubbard St,casual,-87.6715,41.88988,535
St. Louis Ave & Fullerton Ave,casual,-87.7145,41.92483,530
Paulina St & Flournoy St,casual,-87.6691,41.87304,528
Wallace St & 35th St,member,-87.64127,41.83068,527
W Washington Blvd & N Peoria St,member,-87.64997,41.8832,523
Kosciuszko Park,member,-87.72381,41.93056,522
Wolcott Ave & Polk St,casual,-87.67369,41.87129,521
Glenwood Ave & Touhy Ave,member,-87.66605,42.01275,519
N Southport Ave & W Newport Ave,member,-87.66397,41.94401,512
Richmond St & Diversey Ave,casual,-87.70123,41.93192,509
Sheridan Rd & Greenleaf Ave,member,-87.66242,42.01059,506
California Ave & Altgeld St,casual,-87.69771,41.92667,504
Kimball Ave & Belmont Ave,casual,-87.71206,41.93941,504
Claremont Ave & Hirsch St,casual,-87.68588,41.90777,500
Albany Ave & Montrose Ave,member,-87.70593,41.96101,498
N Sheffield Ave & W Wellington Ave,member,-87.65373,41.93628,495
MTV Hubbard St,member,-87.68035,41.88976,494
Bernard St & Elston Ave,member,-87.71396,41.94993,492
Campbell Ave & Fullerton Ave,casual,-87.68931,41.92465,486
Paulina St & 18th St,casual,-87.66876,41.85789,485
California Ave & Division St,casual,-87.6975,41.90303,485
Halsted St & Archer Ave,casual,-87.64678,41.8472,484
Western Ave & Lunt Ave,member,-87.69046,42.00861,482
Western Ave & 21st St,member,-87.68585,41.85409,481
California Ave & Fletcher St,casual,-87.69802,41.93843,481
State St & 33rd St,casual,-87.62582,41.83474,480
Wentworth Ave & 24th St,member,-87.63215,41.85008,479
Normal Ave & Archer Ave,member,-87.64059,41.84953,476
N Damen Ave & W Chicago Ave,member,-87.6781,41.89584,474
Rockwell St & Eastwood Ave,casual,-87.69374,41.96583,474
Wentworth Ave & 35th St,casual,-87.6325,41.83078,472
Ashland Ave & Belle Plaine Ave,casual,-87.66886,41.95608,470
Christiana Ave & Lawrence Ave,member,-87.71183,41.96836,469
Talman Ave & Addison St,casual,-87.69463,41.94664,469
State St & 19th St,casual,-87.62755,41.85658,463
Elston Ave & Wabansia Ave,casual,-87.66417,41.91292,462
Eastlake Ter & Howard St,member,-87.66432,42.0192,460
Lake Park Ave & 35th St,casual,-87.6088,41.83127,456
Western Ave & Congress Pkwy,casual,-87.68639,41.87469,454
Manor Ave & Leland Ave,member,-87.70083,41.96588,452
Winchester Ave & Elston Ave,casual,-87.67644,41.92408,451
Winchester (Ravenswood) Ave & Balmoral Ave,member,-87.67756,41.97977,451
Cottage Grove Ave & 63rd St,member,-87.60603,41.78057,451
Sheridan Rd & Columbia Ave,casual,-87.66144,42.00457,446
Wells St & 19th St,casual,-87.63387,41.8568,444
Central Park Ave & Elbridge Ave,casual,-87.71686,41.93535,443
Clinton St & 18th St,casual,-87.64084,41.85792,442
Damen Ave & Sunnyside Ave,casual,-87.6793,41.96326,441
Clark St & Schreiber Ave,casual,-87.67051,41.99966,440
Leavitt St & Addison St,casual,-87.68337,41.94663,438
Knox Ave & Montrose Ave,member,-87.74538,41.96065,435
Racine Ave & 13th St,member,-87.65698,41.86505,430
Warren Park West,member,-87.68883,42.00174,425
California Ave & North Ave,casual,-87.69773,41.91034,422
Kosciuszko Park,casual,-87.72381,41.93056,419
Monticello Ave & Irving Park Rd,member,-87.71906,41.95399,418
Central Park Ave & Bloomingdale Ave,casual,-87.71676,41.91416,418
California Ave & Montrose Ave,casual,-87.69544,41.96108,418
Leavitt St & Lawrence Ave,casual,-87.68404,41.9689,417
Halsted St & North Branch St,casual,-87.64852,41.89938,416
University Ave & 59th St,casual,-87.59894,41.78787,414
W Armitage Ave & N Sheffield Ave,casual,-87.65338,41.91788,414
Clark St & Touhy Ave,member,-87.67435,42.01249,411
Rockwell St & Fletcher St,member,-87.69298,41.93881,410
Woodlawn Ave & Lake Park Ave,member,-87.59701,41.81409,409
Lake Park Ave & 47th St,member,-87.59187,41.80944,406
Paulina St & Howard St,casual,-87.67356,42.01915,405
Ravenswood Ave & Berteau Ave,casual,-87.67357,41.95791,405
Elston Ave & George St,member,-87.69085,41.934,403
Ashland Ave & Archer Ave,member,-87.66561,41.83918,401
Wells St & 19th St,member,-87.63386,41.8568,398
Glenwood Ave & Touhy Ave,casual,-87.66604,42.01276,394
Loomis St & Archer Ave,member,-87.65746,41.84164,393
Cottage Grove Ave & 47th St,member,-87.60676,41.80985,390
Harper Ave & 59th St,casual,-87.58831,41.78794,389
Ogden Ave & Congress Pkwy,casual,-87.67346,41.87526,387
Lincoln Ave & Winona St,casual,-87.69265,41.97483,382
Campbell Ave & Augusta Blvd,casual,-87.68945,41.89951,379
MLK Jr Dr & Pershing Rd,member,-87.61678,41.82458,379
Avers Ave & Belmont Ave,casual,-87.72357,41.93941,378
Indiana Ave & 31st St,casual,-87.62186,41.83882,377
Avondale Ave & Irving Park Rd,casual,-87.73198,41.9534,375
Laflin St & Cullerton St,casual,-87.66364,41.85487,373
Drake Ave & Montrose Ave,member,-87.71659,41.96116,371
Morgan Ave & 14th Pl,casual,-87.6511,41.8624,369
Canal St & Harrison St,casual,-87.63958,41.87424,369
Evanston Civic Center,member,-87.68657,42.05703,367
Calumet Ave & 33rd St,casual,-87.61791,41.83486,367
Clark St & Jarvis Ave,member,-87.675,42.01597,364
South Shore Dr & 67th St,member,-87.56748,41.77365,363
Cottage Grove Ave & 51st St,member,-87.60661,41.80303,360
Malcolm X College,casual,-87.67385,41.87783,360
Western Ave & Fillmore St,casual,-87.68624,41.86859,359
Hermitage Ave & Polk St,casual,-87.6699,41.87152,358
Damen Ave & Walnut (Lake) St,casual,-87.67702,41.88595,358
Rockwell St & Fletcher St,casual,-87.69298,41.93881,357
Bosworth Ave & Howard St,member,-87.66953,42.01953,356
Emerald Ave & 31st St,casual,-87.64513,41.83821,356
State St & 35th St,casual,-87.62683,41.83107,355
Drake Ave & Addison St,member,-87.7176,41.94737,355
Clark St & Columbia Ave,casual,-87.6724,42.00445,352
Wilton Ave & Diversey Pkwy*,casual,-87.65271,41.93243,351
Spaulding Ave & Division St,casual,-87.70911,41.90268,349
Western Ave & Howard St,member,-87.69005,42.01891,348
Spaulding Ave & Division St,member,-87.70924,41.90271,342
Sawyer Ave & Irving Park Rd,member,-87.70931,41.95361,342
Kedzie Ave & Foster Ave,member,-87.70927,41.97568,338
Lake Park Ave & 47th St,casual,-87.59188,41.80944,337
Halsted St & 21st St,casual,-87.64658,41.85379,336
Dorchester Ave & 49th St,member,-87.59248,41.80571,335
Western Ave & Granville Ave,member,-87.68945,41.99417,335
Dorchester Ave & 63rd St,member,-87.59141,41.78041,335
California Ave & Byron St,casual,-87.69806,41.95216,333
Christiana Ave & Lawrence Ave,casual,-87.71173,41.96799,332
N Sheffield Ave & W Wellington Ave,casual,-87.65373,41.93628,331
Troy St & Grace St,member,-87.70628,41.95025,331
Wood St & Taylor St (Temp),casual,-87.67374,41.8693,329
Western Ave & Gunnison St,member,-87.68957,41.96967,328
Indiana Ave & 26th St,casual,-87.62255,41.84579,327
State St & 29th St,member,-87.62694,41.84171,326
Cherry Ave & Blackhawk St,casual,-87.65565,41.90723,321
Western Ave & Roscoe St,casual,-87.6873,41.94305,321
Sheridan Rd & Greenleaf Ave,casual,-87.66242,42.01059,320
Morgan St & 31st St,casual,-87.65115,41.83779,320
Leavitt St & Archer Ave,member,-87.68065,41.82876,318
Lincoln Ave & Belmont Ave (Temp),member,-87.67109,41.9395,316
May St & Cullerton St,casual,-87.65407,41.85533,313
Racine Ave & 15th St,casual,-87.65665,41.8614,313
Greenwood Ave & 47th St,casual,-87.59979,41.8098,309
University Library (NU),casual,-87.67338,42.05294,307
Prairie Ave & Garfield Blvd,member,-87.61875,41.79517,305
Milwaukee Ave & Cuyler Ave,member,-87.74959,41.95447,303
Francisco Ave & Chicago Ave,member,-87.69861,41.89574,296
Wentworth Ave & 33rd St,casual,-87.63183,41.83454,296
Smith Park,casual,-87.6894,41.89203,294
Halsted St & 35th St,casual,-87.64715,41.83067,294
Shields Ave & 31st St,casual,-87.63539,41.83845,293
Washtenaw Ave & Polk St,member,-87.69379,41.87114,292
Francisco Ave & Montrose Ave,member,-87.70089,41.96101,290
N Southport Ave & W Newport Ave,casual,-87.66398,41.944,290
Drexel Ave & 60th St,casual,-87.60458,41.78585,290
Troy St & Elston Ave,casual,-87.70664,41.94523,289
Clinton St & Polk St,member,-87.64094,41.87145,288
Wood St & 35th St,member,-87.67031,41.83012,284
Noble St & Milwaukee Ave (Temp),casual,-87.66146,41.8998,284
Calumet Ave & 51st St,member,-87.61807,41.80228,283
Western Ave & Berteau Ave,member,-87.68831,41.95774,282
Ashland Ave & Archer Ave,casual,-87.66563,41.83917,281
Evanston Civic Center,casual,-87.68657,42.05704,281
Washtenaw Ave & Lawrence Ave,casual,-87.69617,41.96891,281
Clinton St & Polk St,casual,-87.64094,41.87146,281
Western Ave & Monroe St,casual,-87.68608,41.87981,276
N Shore Channel Trail & Argyle St,member,-87.70282,41.9722,275
63rd St Beach,casual,-87.57632,41.78092,273
Albany Ave & Montrose Ave,casual,-87.70584,41.96103,273
Damen Ave & Cullerton St,casual,-87.67565,41.85497,273
Cottage Grove Ave & 43rd St,member,-87.6066,41.81649,273
Hoyne Ave & Balmoral Ave,casual,-87.68195,41.97988,271
